time(yyyymm) ts_sst
199410 26.950579
199411 27.104838
199412 27.065993
199501 27.089049
199502 27.300555
199503 27.604232
199504 27.817413
199505 27.726278
199506 27.390311
199507 26.946557
199508 26.621127
199509 26.628346
199510 26.839823
199511 26.984220
199512 26.957721
199601 26.984861
199602 27.190175
199603 27.511415
199604 27.713376
199605 27.625330
199606 27.272779
199607 26.848625
199608 26.612114
199609 26.694657
199610 26.870494
199611 26.991707
199612 26.891492
199701 26.877875
199702 27.056652
199703 27.409208
199704 27.745767
199705 27.818869
199706 27.527830
199707 27.116724
199708 26.945206
199709 27.123038
199710 27.477333
199711 27.672978
199712 27.700021
199801 27.676106
199802 27.844286
199803 28.075951
199804 28.220396
199805 28.126456
199806 27.610998
199807 27.107007
199808 26.857094
199809 26.894356
199810 26.981012
199811 27.057650
199812 26.928741
199901 26.840932
199902 27.037672
199903 27.405375
199904 27.589325
199905 27.521825
199906 27.090234
199907 26.707053
199908 26.458467
199909 26.508202
199910 26.673225
199911 26.824728
199912 26.826559
200001 26.833404
200002 27.041216
200003 27.364000
200004 27.665345
200005 27.565657
200006 27.105836
200007 26.718757
200008 26.587712
200009 26.689399
200010 26.890826
200011 27.032930
200012 26.956754
200101 26.988697
200102 27.137462
200103 27.547727
200104 27.863619
200105 27.773171
200106 27.363296
200107 26.919778
200108 26.722429
200109 26.806483
200110 27.006361
200111 27.133346
200112 27.083752
200201 27.128453
200202 27.252291
200203 27.691355
200204 28.005349
200205 27.923727
200206 27.528054
200207 27.007273
200208 26.757818
200209 26.859799
200210 27.162604
200211 27.336414
200212 27.382052
200301 27.309670
200302 27.472010
200303 27.795998
200304 27.981953
200305 27.783274
200306 27.434260
200307 27.026776
200308 26.850203
200309 26.954156
200310 27.242604
200311 27.344404
200312 27.285434
200401 27.300836
200402 27.436211
200403 27.653338
200404 27.921015
200405 27.738878
200406 27.280722
200407 26.897067
200408 26.750791
200409 26.909642
200410 27.134355
200411 27.334597
200412 27.379257
200501 27.359934
200502 27.470429
200503 27.829820
200504 27.990257
200505 27.951118
200506 27.448191
200507 27.004136
200508 26.791824
200509 26.841073
200510 27.020707
200511 27.095314
200512 27.040596
200601 27.016170
200602 27.282028
200603 27.595263
200604 27.871149
200605 27.863667
200606 27.458492
200607 26.959914
200608 26.830701
200609 27.001448
200610 27.202863
200611 27.410332
200612 27.409977
200701 27.317042
200702 27.471154
200703 27.666403
200704 27.920466
200705 27.814010
200706 27.461193
200707 26.972009
200708 26.676104
200709 26.678779
200710 26.783437
200711 26.820175
200712 26.788324
200801 26.783186
200802 26.975970
200803 27.345472
200804 27.646975
200805 27.637644
200806 27.228813
200807 26.873767
200808 26.760426
200809 26.880486
200810 27.079544
200811 27.133870
200812 27.097694
200901 27.090786
200902 27.210842
200903 27.599289
200904 27.897462
200905 27.954280
200906 27.677707
200907 27.238093
200908 27.033942
200909 27.083150
200910 27.328430
200911 27.500727
200912 27.538555
201001 27.527005
201002 27.685207
201003 28.030460
201004 28.309765
201005 28.145850
201006 27.620283
201007 27.028954
201008 26.692605
201009 26.672168
201010 26.855482
201011 26.939832
201012 26.901703
201101 26.847806
201102 27.124216
201103 27.486667
201104 27.738729
201105 27.692063
201106 27.300943
201107 26.826528
201108 26.610499
201109 26.634016
201110 26.857711
201111 26.989842
201112 26.927014
201201 26.942118
201202 27.159641
201203 27.482242
201204 27.815833
201205 27.779974
201206 27.384441
201207 27.001582
201208 26.830986
201209 26.926717
201210 27.144425
201211 27.361571
201212 27.330174
201301 27.207228
201302 27.429296
201303 27.793865
201304 28.037629
201305 27.908659
201306 27.333113
201307 26.906071
201308 26.727702
201309 26.871719
201310 27.075012
201311 27.241684
201312 27.183795
201401 27.143894
201402 27.319727
201403 27.689316
201404 28.036886
201405 28.043564
201406 27.642949
201407 27.086553
201408 26.893887
201409 26.979717
201410 27.275628
201411 27.427091
201412 27.389471
201501 27.355650
201502 27.523385
201503 27.822944
201504 28.150980
201505 28.146544
201506 27.750922
201507 27.346252
201508 27.181961
201509 27.396398
201510 27.643893
201511 27.836225
201512 27.849138
201601 27.877025
201602 27.959207
201603 28.307271
201604 28.462752
201605 28.284466
201606 27.823151
201607 27.303854
201608 27.052004
201609 27.084968
201610 27.274070
201611 27.397989
201612 27.370174
201701 27.395605
201702 27.594301
201703 27.932628
201704 28.158691
201705 28.092676
201706 27.644565
201707 27.192520
201708 26.997730
201709 26.964915
201710 27.135164
201711 27.295029
201712 27.148655
201801 27.124092
201802 27.238266
201803 27.564369
201804 27.905681
201805 27.870947
201806 27.423574
201807 27.013706
201808 26.833847
201809 26.980517
201810 27.310555
201811 27.447346
201812 27.405906
201901 27.356265
201902 27.560101
201903 27.932658
201904 28.199081
201905 28.085658
201906 27.698315
201907 27.230652
201908 26.985200
201909 27.040077
201910 27.419663
201911 27.613273
201912 27.619354
202001 27.610720
202002 27.739366
202003 28.089570
202004 28.372169
202005 28.178107
202006 27.686096
202007 27.243825
202008 26.977091
202009 26.935045
202010 27.107688
202011 27.195199
202012 27.120653
202101 27.023495
202102 27.228761
202103 27.588904
202104 27.905344
202105 27.856691
202106 27.480586
202107 27.082925
202108 26.903626
202109 26.963213
202110 27.134854
202111 27.245783
202112 27.122240
202201 27.225024
202202 27.331311
202203 27.658741
202204 27.874292
202205 27.707919
202206 27.374884
202207 26.827204
202208 26.656765
202209 26.756494
202210 26.929151
202211 27.071202
202212 27.130648
202301 27.105398
202302 27.281217
202303 27.809608
202304 28.249380
202305 28.251313
202306 27.860116
202307 27.473132
202308 27.345625
202309 27.464001
202310 27.679498
202311 27.889737
202312 27.875130
202401 27.993966
202402 28.135542
202403 28.387785
202404 28.620919
202405 28.449932
202406 27.829307
202407 27.402993
202408 27.177473
202409 27.222962
202410 27.416169
202411 27.562846
202412 27.402188
202501 27.388053
202502 27.599503
202503 27.972562
202504 28.168437
202505 28.069774
202506 27.578345
202507 27.123260
